0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,5.045519999999997,5.045519999999997,5.045519999999997,5.0875999999999975,5.0875999999999975,5.0875999999999975,5.0875999999999975,4.772939999999995,4.772939999999995,4.772939999999995,7.121899999999998,7.121899999999998,7.121899999999998,7.121899999999998,11.309179999999998,11.309179999999998,11.309179999999998,11.309179999999998,9.040219999999996,9.040219999999996,9.040219999999996,11.394599999999997,11.394599999999997,11.394599999999997,11.394599999999997,14.169379999999995,14.169379999999995,14.169379999999995,14.169379999999995,11.652199999999999,11.652199999999999,11.652199999999999,10.214579999999994,10.214579999999994,10.214579999999994,10.214579999999994,10.576439999999995,10.576439999999995,12.462279999999996,12.462279999999996,12.462279999999996,12.462279999999996,8.913479999999996,8.913479999999996,8.913479999999996,8.913479999999996,8.049739999999993,8.049739999999993,8.049739999999993,20.15298,20.15298,20.15298,20.15298,9.619319999999998,9.619319999999998,9.619319999999998,9.619319999999998,7.174399999999997,7.174399999999997,7.174399999999997,9.658979999999994,9.658979999999994,9.658979999999994,9.658979999999994,9.658979999999994,9.658979999999994,5.138579999999992,5.138579999999992,5.138579999999992,5.138579999999992,5.138579999999992,5.138579999999992,13.970079999999996,13.970079999999996,13.970079999999996,13.970079999999996,29.1758,29.1758,29.1758,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.786259999999999,9.786259999999999,9.786259999999999,9.786259999999999,9.786259999999999,9.786259999999999
12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,5.045519999999997,5.045519999999997,5.045519999999997,5.0875999999999975,5.0875999999999975,5.0875999999999975,5.0875999999999975,4.772939999999995,4.772939999999995,4.772939999999995,6.9824199999999985,6.9824199999999985,6.9824199999999985,6.9824199999999985,11.309179999999998,11.309179999999998,11.309179999999998,11.309179999999998,9.040219999999996,9.040219999999996,9.040219999999996,11.394599999999997,11.394599999999997,11.394599999999997,11.394599999999997,14.169379999999995,14.169379999999995,14.169379999999995,11.652199999999999,11.652199999999999,11.652199999999999,11.652199999999999,10.214579999999994,10.214579999999994,10.214579999999994,10.214579999999994,10.576439999999995,10.576439999999995,10.576439999999995,12.462279999999996,12.462279999999996,12.462279999999996,8.913479999999996,8.913479999999996,8.913479999999996,8.913479999999996,8.049739999999993,8.049739999999993,8.049739999999993,20.15298,20.15298,20.15298,20.15298,9.619319999999998,9.619319999999998,9.619319999999998,9.619319999999998,6.879789999999996,6.879789999999996,6.879789999999996,9.658979999999994,9.658979999999994,9.658979999999994,9.658979999999994,9.658979999999994,9.658979999999994,10.088279999999997,10.088279999999997,10.088279999999997,10.088279999999997,10.088279999999997,10.088279999999997,13.970079999999996,13.970079999999996,13.970079999999996,13.970079999999996,29.1758,29.1758,29.1758,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.786259999999999,9.786259999999999,9.786259999999999,9.786259999999999,9.786259999999999,9.786259999999999
12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,5.045519999999997,5.045519999999997,5.045519999999997,5.0875999999999975,5.0875999999999975,5.0875999999999975,5.0875999999999975,4.772939999999995,4.772939999999995,4.772939999999995,4.772939999999995,7.916259999999998,7.916259999999998,7.916259999999998,9.947039999999998,9.947039999999998,9.947039999999998,9.947039999999998,9.040219999999996,9.040219999999996,9.040219999999996,8.799359999999998,8.799359999999998,8.799359999999998,8.799359999999998,13.533819999999995,13.533819999999995,13.533819999999995,11.652199999999999,11.652199999999999,11.652199999999999,11.652199999999999,8.661279999999998,8.661279999999998,8.661279999999998,8.661279999999998,10.576439999999995,10.576439999999995,10.576439999999995,10.713899999999997,10.713899999999997,10.713899999999997,8.272319999999997,8.272319999999997,8.272319999999997,8.272319999999997,8.049739999999993,8.049739999999993,8.049739999999993,8.049739999999993,16.62896,16.62896,16.62896,7.9586999999999986,7.9586999999999986,7.9586999999999986,7.9586999999999986,6.574279999999999,6.574279999999999,6.574279999999999,9.715079999999995,9.715079999999995,9.715079999999995,9.715079999999995,9.715079999999995,9.715079999999995,9.166539999999998,9.166539999999998,9.166539999999998,9.166539999999998,9.166539999999998,9.166539999999998,13.347759999999997,13.347759999999997,13.347759999999997,13.347759999999997,29.1758,29.1758,29.1758,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,8.715099999999998,8.715099999999998,8.715099999999998,8.715099999999998,8.715099999999998,8.715099999999998
12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,5.045519999999997,5.045519999999997,5.045519999999997,5.045519999999997,5.0875999999999975,5.0875999999999975,5.0875999999999975,4.772939999999995,4.772939999999995,4.772939999999995,4.772939999999995,8.173259999999999,8.173259999999999,8.173259999999999,7.426179999999999,7.426179999999999,7.426179999999999,7.426179999999999,7.507059999999999,7.507059999999999,7.507059999999999,6.803699999999999,6.803699999999999,6.803699999999999,6.803699999999999,12.363999999999999,12.363999999999999,12.363999999999999,11.652199999999999,11.652199999999999,11.652199999999999,11.652199999999999,7.880159999999998,7.880159999999998,7.880159999999998,10.576439999999995,10.576439999999995,10.576439999999995,10.576439999999995,7.438939999999999,7.438939999999999,7.438939999999999,7.686259999999998,7.686259999999998,7.686259999999998,7.686259999999998,8.632949999999992,8.632949999999992,8.632949999999992,8.632949999999992,12.493039999999997,12.493039999999997,12.493039999999997,7.910939999999998,7.910939999999998,7.910939999999998,7.910939999999998,7.863239999999999,7.863239999999999,7.863239999999999,8.874139999999997,8.874139999999997,8.874139999999997,8.874139999999997,8.874139999999997,8.874139999999997,7.970659999999999,7.970659999999999,7.970659999999999,7.970659999999999,7.970659999999999,7.970659999999999,12.210239999999995,12.210239999999995,12.210239999999995,12.210239999999995,29.1758,29.1758,29.1758,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,7.609279999999998,7.609279999999998,7.609279999999998,7.609279999999998,7.609279999999998
12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,12.735819999999999,5.045519999999997,5.045519999999997,5.045519999999997,5.045519999999997,4.605619999999999,4.605619999999999,4.605619999999999,5.486949999999995,5.486949999999995,5.486949999999995,5.486949999999995,7.408639999999998,7.408639999999998,7.408639999999998,7.3751799999999985,7.3751799999999985,7.3751799999999985,7.3751799999999985,8.179759999999998,8.179759999999998,8.179759999999998,7.416719999999998,7.416719999999998,7.416719999999998,7.416719999999998,9.067779999999997,9.067779999999997,9.067779999999997,9.499799999999997,9.499799999999997,9.499799999999997,9.499799999999997,8.781259999999998,8.781259999999998,8.781259999999998,10.576439999999995,10.576439999999995,10.576439999999995,10.576439999999995,7.65124,7.65124,7.65124,8.12792,8.12792,8.12792,8.12792,8.668039999999998,8.668039999999998,8.668039999999998,8.668039999999998,8.762639999999998,8.762639999999998,8.762639999999998,7.843019999999999,7.843019999999999,7.843019999999999,7.843019999999999,8.387439999999998,8.387439999999998,8.387439999999998,10.79646,10.79646,10.79646,10.79646,10.79646,10.79646,6.424039999999998,6.424039999999998,6.424039999999998,6.424039999999998,6.424039999999998,6.424039999999998,10.375239999999998,10.375239999999998,10.375239999999998,29.1758,29.1758,29.1758,29.1758,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,15.687719999999995,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,9.12319999999999,8.133399999999998,8.133399999999998,8.133399999999998,8.133399999999998,8.133399999999998
9.928039999999998,9.928039999999998,9.928039999999998,9.928039999999998,9.928039999999998,5.215739999999999,5.215739999999999,5.215739999999999,5.215739999999999,5.19544,5.19544,5.19544,6.325639999999998,6.325639999999998,6.325639999999998,6.325639999999998,6.998539999999998,6.998539999999998,6.998539999999998,9.07162,9.07162,9.07162,9.07162,9.44216,9.44216,9.44216,8.747319999999998,8.747319999999998,8.747319999999998,8.747319999999998,9.054219999999999,9.054219999999999,9.054219999999999,10.282639999999997,10.282639999999997,10.282639999999997,10.282639999999997,7.872939999999998,7.872939999999998,7.872939999999998,9.767899999999997,9.767899999999997,9.767899999999997,9.767899999999997,9.397519999999998,9.397519999999998,9.397519999999998,8.816939999999999,8.816939999999999,8.816939999999999,8.816939999999999,9.148959999999999,9.148959999999999,9.148959999999999,9.148959999999999,11.011099999999997,11.011099999999997,11.011099999999997,8.301519999999998,8.301519999999998,8.301519999999998,8.301519999999998,8.322519999999999,8.322519999999999,8.322519999999999,9.247719999999997,9.247719999999997,9.247719999999997,9.247719999999997,9.247719999999997,9.247719999999997,6.9482599999999985,6.9482599999999985,6.9482599999999985,6.9482599999999985,6.9482599999999985,6.9482599999999985,13.456239999999998,13.456239999999998,13.456239999999998,29.1758,29.1758,29.1758,29.1758,16.762079999999994,16.762079999999994,16.762079999999994,16.762079999999994,16.762079999999994,10.399519999999997,10.399519999999997,10.399519999999997,10.399519999999997,10.399519999999997,10.399519999999997,11.445619999999998,11.445619999999998,11.445619999999998,11.445619999999998,11.445619999999998
6.3286999999999995,6.3286999999999995,6.3286999999999995,6.3286999999999995,6.3286999999999995,5.220439999999999,5.220439999999999,5.220439999999999,5.220439999999999,5.691879999999999,5.691879999999999,5.691879999999999,6.509879999999999,6.509879999999999,6.509879999999999,6.509879999999999,7.060979999999999,7.060979999999999,7.060979999999999,9.144139999999998,9.144139999999998,9.144139999999998,9.144139999999998,10.006619999999998,10.006619999999998,10.006619999999998,10.642579999999999,10.642579999999999,10.642579999999999,10.642579999999999,12.049199999999997,12.049199999999997,12.049199999999997,10.276679999999997,10.276679999999997,10.276679999999997,10.276679999999997,8.854079999999998,8.854079999999998,8.854079999999998,9.032639999999999,9.032639999999999,9.032639999999999,9.032639999999999,8.54984,8.54984,8.54984,8.11332,8.11332,8.11332,8.11332,8.777359999999998,8.777359999999998,8.777359999999998,8.777359999999998,11.972459999999998,11.972459999999998,11.972459999999998,7.1757599999999995,7.1757599999999995,7.1757599999999995,7.1757599999999995,10.298139999999997,10.298139999999997,10.298139999999997,10.270099999999998,10.270099999999998,10.270099999999998,10.270099999999998,10.270099999999998,10.270099999999998,8.422999999999998,8.422999999999998,8.422999999999998,8.422999999999998,8.422999999999998,8.422999999999998,15.595999999999998,15.595999999999998,15.595999999999998,19.750599999999995,19.750599999999995,19.750599999999995,19.750599999999995,17.429679999999998,17.429679999999998,17.429679999999998,17.429679999999998,17.429679999999998,10.043359999999998,10.043359999999998,10.043359999999998,10.043359999999998,10.043359999999998,10.043359999999998,9.570279999999997,9.570279999999997,9.570279999999997,9.570279999999997,9.570279999999997
6.4979,6.4979,6.4979,6.4979,6.4979,5.120619999999999,5.120619999999999,5.120619999999999,5.120619999999999,5.582259999999999,5.582259999999999,5.582259999999999,7.120239999999999,7.120239999999999,7.120239999999999,7.120239999999999,6.46796,6.46796,6.46796,9.303039999999998,9.303039999999998,9.303039999999998,9.303039999999998,8.867359999999998,8.867359999999998,8.867359999999998,10.423019999999998,10.423019999999998,10.423019999999998,10.423019999999998,14.02076,14.02076,14.02076,16.223679999999995,16.223679999999995,16.223679999999995,16.223679999999995,9.765359999999998,9.765359999999998,9.765359999999998,9.055179999999998,9.055179999999998,9.055179999999998,9.055179999999998,8.223879999999998,8.223879999999998,8.223879999999998,9.4328,9.4328,9.4328,9.4328,23.901439999999997,23.901439999999997,23.901439999999997,23.901439999999997,10.246979999999999,10.246979999999999,10.246979999999999,9.277759999999999,9.277759999999999,9.277759999999999,9.277759999999999,10.920099999999998,10.920099999999998,10.920099999999998,9.06346,9.06346,9.06346,9.06346,9.06346,9.06346,7.98218,7.98218,7.98218,7.98218,7.98218,7.98218,18.254399999999997,18.254399999999997,18.254399999999997,12.043579999999999,12.043579999999999,12.043579999999999,12.043579999999999,16.274479999999997,16.274479999999997,16.274479999999997,16.274479999999997,16.274479999999997,10.345399999999998,10.345399999999998,10.345399999999998,10.345399999999998,10.345399999999998,10.345399999999998,7.993659999999998,7.993659999999998,7.993659999999998,7.993659999999998,7.993659999999998
5.835099999999999,5.835099999999999,5.835099999999999,5.835099999999999,5.835099999999999,5.307759999999998,5.307759999999998,5.307759999999998,5.307759999999998,5.448619999999998,5.448619999999998,5.448619999999998,7.652179999999999,7.652179999999999,7.652179999999999,7.652179999999999,7.032999999999999,7.032999999999999,7.032999999999999,10.017479999999999,10.017479999999999,10.017479999999999,10.017479999999999,8.011859999999999,8.011859999999999,8.011859999999999,7.570219999999999,7.570219999999999,7.570219999999999,7.570219999999999,12.906359999999998,12.906359999999998,12.906359999999998,17.802199999999996,17.802199999999996,17.802199999999996,17.802199999999996,8.443639999999998,8.443639999999998,8.443639999999998,9.662899999999999,9.662899999999999,9.662899999999999,9.662899999999999,8.522659999999998,8.522659999999998,8.522659999999998,10.325959999999998,10.325959999999998,10.325959999999998,10.325959999999998,23.17994,23.17994,23.17994,23.17994,9.296899999999997,9.296899999999997,9.296899999999997,9.251999999999999,9.251999999999999,9.251999999999999,9.251999999999999,11.706919999999997,11.706919999999997,11.706919999999997,10.412199999999999,10.412199999999999,10.412199999999999,10.412199999999999,10.412199999999999,10.412199999999999,8.670999999999998,8.670999999999998,8.670999999999998,8.670999999999998,8.670999999999998,8.670999999999998,15.598419999999997,15.598419999999997,15.598419999999997,10.440879999999996,10.440879999999996,10.440879999999996,10.440879999999996,13.349079999999997,13.349079999999997,13.349079999999997,13.349079999999997,13.349079999999997,9.0842,9.0842,9.0842,9.0842,9.0842,9.0842,6.319419999999999,6.319419999999999,6.319419999999999,6.319419999999999,6.319419999999999
6.637739999999999,6.637739999999999,6.637739999999999,6.637739999999999,6.637739999999999,5.328579999999999,5.328579999999999,5.328579999999999,5.328579999999999,6.490859999999999,6.490859999999999,6.490859999999999,6.603359999999999,6.603359999999999,6.603359999999999,6.603359999999999,7.492379999999999,7.492379999999999,7.492379999999999,10.736159999999998,10.736159999999998,10.736159999999998,10.736159999999998,8.153279999999999,8.153279999999999,8.153279999999999,7.164859999999999,7.164859999999999,7.164859999999999,7.164859999999999,11.952219999999997,11.952219999999997,11.952219999999997,16.884999999999998,16.884999999999998,16.884999999999998,16.884999999999998,10.183819999999997,10.183819999999997,10.183819999999997,11.120359999999998,11.120359999999998,11.120359999999998,11.120359999999998,7.5430199999999985,7.5430199999999985,7.5430199999999985,10.038379999999997,10.038379999999997,10.038379999999997,10.038379999999997,24.846539999999994,24.846539999999994,24.846539999999994,24.846539999999994,7.724039999999999,7.724039999999999,7.724039999999999,8.80486,8.80486,8.80486,8.80486,9.119339999999998,9.119339999999998,9.119339999999998,10.022439999999998,10.022439999999998,10.022439999999998,10.022439999999998,10.022439999999998,10.022439999999998,9.974879999999999,9.974879999999999,9.974879999999999,9.974879999999999,9.974879999999999,9.974879999999999,14.663819999999996,14.663819999999996,14.663819999999996,10.33936,10.33936,10.33936,10.33936,14.133199999999995,14.133199999999995,14.133199999999995,14.133199999999995,14.133199999999995,10.929139999999997,10.929139999999997,10.929139999999997,10.929139999999997,10.929139999999997,10.929139999999997,7.007959999999999,7.007959999999999,7.007959999999999,7.007959999999999,7.007959999999999
